,mun_name,area,area_urban_percent,build_age_year,build_area_m2,build_rooms,build_type_com_ind_percent,build_type_mixed_percent,build_type_other_percent,build_type_res_MFH_percent,build_type_res_SFH_percent,cooling_days,dem_cool_kWh,dem_el_GWh,dem_heat_com_MWh,dem_heat_ind_MWh,dem_heat_res_MWh,electricity_price,employed_primary_percent,employed_secondary_percent,employed_tertiary_percent,employed_total,heat_fuel_air_percent,heat_fuel_electricity_percent,heat_fuel_gas_percent,heat_fuel_geo_percent,heat_fuel_oil_percent,heat_fuel_other_percent,heat_fuel_remoteheat_percent,heat_fuel_wood_percent,heat_type_boiler_percent,heat_type_electricity_percent,heat_type_heatexchanger_percent,heat_type_heatpump_percent,heat_type_other_percent,heat_type_oven_percent,heating_days,households_total,pop,pop_retired_percent,pop_working_percent,pop_young_percent,pot_el_PV_GWh,pot_el_wind_mps3,pot_en_bio_nonwood_TJ,pot_en_bio_wood_TJ,pot_he_wastewaterheat_MWh,sup_el_PV_kW,sup_el_biomass_kW,sup_el_gas_kW,sup_el_hydro_cont_kW,sup_el_hydro_div_kW,sup_el_hydro_drink_kW,sup_el_hydro_pump_kW,sup_el_hydro_store_kW,sup_el_waste_kW,sup_el_wastewater_kW,sup_el_wind_kW,vehicles_el_percent,vehicles_el_total
36,Allschwil,889,43.0,59.86793449550977,199.6262572789836,3.2365711104926245,0.0650577124868835,0.0548268625393494,0.0036726128016789,0.3250262329485834,0.5514165792235047,70.9833297729492,579142.9732,99.1,54575.7,40412.0,111686.1,27.534025,0.0044219835754895,0.2192040429564118,0.7763739734680986,11081.0,0.0089309167323351,0.0147097452061991,0.6030995534541633,0.0583136327817178,0.2277383766745468,0.0028894142369319,0.0698712897294457,0.0144470711846598,0.8423399790136411,0.0146904512067156,0.0700419727177334,0.0668940188877229,0.0041972717733473,0.0018363064008394,184.0,9952.0,21570,22.5,58.9,18.7,129.83,0.0,29.9,52.73,0.0,11004.56,0.0,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,159.0
37,Alpnach,5635,5.3,51.4590684544813,213.0529695024077,2.665584415584416,0.1218375499334221,0.0945406125166444,0.0932090545938748,0.3402130492676431,0.3501997336884154,37.3083335558573,0.0,37.1,10974.1,8136.0,31631.4,27.312666,0.0598101265822784,0.3575949367088608,0.5825949367088608,3160.0,0.0039331366764995,0.0983284169124877,0.0029498525073746,0.0019665683382497,0.4060963618485742,0.0678466076696165,0.0884955752212389,0.3303834808259587,0.5028478437754271,0.080553295362083,0.0724165988608624,0.2335231895850285,0.0016273393002441,0.1090317331163547,229.488889058431,2541.0,6125,16.0,63.4,20.6,69.01,0.0,80.27,108.13,23900.0,14524.13,0.0,115.0,0.0,4620.0,21.6,0.0,0.0,0.0,500.0,0.0,1.4,51.0
38,Alpthal,2288,1.7,49.98295454545455,118.3339483394834,1.4757281553398058,0.4551971326164875,0.0340501792114695,0.007168458781362,0.1487455197132616,0.3548387096774194,13.2999998092651,2092.280918,3.6,853.2,0.0,2679.7,37.484665,0.2879581151832461,0.1570680628272251,0.5549738219895288,191.0,0.040590405904059,0.2730627306273063,0.011070110701107,0.014760147601476,0.2250922509225092,0.022140221402214,0.025830258302583,0.3874538745387454,0.4169278996865204,0.2288401253918495,0.0156739811912225,0.1880877742946708,0.0282131661442006,0.122257053291536,266.166662597656,268.0,619,17.9,63.9,18.2,9.63,50658.2017,0.85,40.21,0.0,329.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4.0
39,Altbüron,675,9.7,48.885892116182575,201.9788732394366,1.6955017301038062,0.495697074010327,0.0826161790017211,0.0258175559380378,0.1376936316695352,0.2581755593803786,55.1888885498047,54389.60546,4.3,1252.9,1832.0,4586.9,27.365036,0.1895306859205776,0.5649819494584838,0.2454873646209386,554.0,0.0,0.0480349344978165,0.0,0.0087336244541484,0.3668122270742358,0.0,0.3580786026200873,0.2183406113537118,0.4046822742474916,0.0367892976588628,0.2709030100334448,0.2441471571906354,0.0,0.0434782608695652,211.077779134115,391.0,1042,15.7,63.5,20.8,21.24,58906.38723,30.82,10.39,0.0,5650.11,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,42.0
40,Altdorf (UR),1021,24.5,50.45375408052231,198.4611503531786,2.963684210526316,0.4044093451793353,0.0694307337940111,0.0059230009871668,0.2520565975649885,0.2681803224744982,37.5833325386047,129930.2386,65.9,35274.9,19845.0,52119.4,25.904,0.0140594938582211,0.2644664792067485,0.7214740269350304,6757.0,0.0158730158730158,0.1051587301587301,0.0026455026455026,0.031084656084656,0.5462962962962963,0.0085978835978835,0.1428571428571428,0.1474867724867725,0.4757665677546983,0.0786350148367952,0.105835806132542,0.2908011869436201,0.0079129574678536,0.0410484668644906,227.899993896484,4200.0,9719,20.7,59.7,19.5,68.81,0.0,44.72,14.35,24200.0,5433.41,0.0,0.0,374.0,0.0,560.0,0.0,0.0,0.0,480.0,0.0,1.8,106.0
41,Altendorf,2456,10.6,49.29412997903564,208.6504333470904,2.507208387942333,0.3945469125902165,0.0834001603849238,0.0180433039294306,0.1812349639133921,0.3227746591820369,36.6600002288818,66801.80735,44.2,16816.3,17054.0,42102.7,33.978,0.0495049504950495,0.2337983798379838,0.7166966696669667,4444.0,0.0084602368866328,0.1099830795262267,0.1818950930626057,0.0169204737732656,0.4568527918781725,0.0219966159052453,0.0109983079526226,0.1928934010152284,0.5800664451827242,0.0817275747508305,0.0079734219269102,0.267109634551495,0.0019933554817275,0.0611295681063122,226.733331298828,3047.0,7185,16.7,65.0,18.3,61.27,74109.61394,34.54,37.0,0.0,5924.82,0.0,0.0,0.0,0.0,0.0,270000.0,0.0,0.0,0.0,0.0,3.5,180.0
42,Altikon,770,6.2,57.99769585253456,170.73684210526315,1.521551724137931,0.4762931034482758,0.1163793103448275,0.0301724137931034,0.0711206896551724,0.3060344827586206,67.3500022888184,0.0,3.0,723.8,0.0,4001.6,19.534,0.4583333333333333,0.0763888888888889,0.4652777777777778,144.0,0.0552486187845303,0.0607734806629834,0.0,0.0276243093922651,0.5193370165745856,0.005524861878453,0.005524861878453,0.3259668508287293,0.5355648535564853,0.0460251046025104,0.0,0.309623430962343,0.00418410041841,0.104602510460251,192.183334350586,302.0,711,19.6,58.5,21.9,14.29,0.0,14.79,8.03,700.0,1120.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,9.0
43,Altishofen,1433,7.3,53.11485642946317,253.7083743842365,1.9843400447427293,0.573076923076923,0.0769230769230769,0.023076923076923,0.1192307692307692,0.2076923076923077,61.4666652679443,3847.758669,30.1,13647.7,1822.0,8546.4,27.365036,0.0673758865248227,0.0985815602836879,0.8340425531914893,2820.0,0.0027027027027027,0.0459459459459459,0.0,0.0189189189189189,0.5027027027027027,0.0054054054054054,0.0486486486486486,0.3756756756756756,0.6519823788546255,0.0374449339207048,0.039647577092511,0.2092511013215859,0.0,0.0616740088105726,204.216667175293,726.0,1989,12.5,62.6,24.9,45.15,83843.70134,69.78,19.25,0.0,11306.98,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,35.0
44,Altnau,674,16.1,49.91167512690355,174.84360625574976,1.6652236652236652,0.3811252268602541,0.0680580762250453,0.0163339382940108,0.1143375680580762,0.4201451905626134,59.7333335876465,17947.33967,12.9,3965.5,3635.0,15349.2,19.594667,0.141711229946524,0.2272727272727272,0.6310160427807486,748.0,0.0071942446043165,0.0179856115107913,0.4676258992805755,0.014388489208633,0.3615107913669064,0.0017985611510791,0.0287769784172661,0.1007194244604316,0.6977715877437326,0.0139275766016713,0.0208913649025069,0.245125348189415,0.0,0.022284122562674,198.650001525879,957.0,2323,17.0,61.2,21.8,29.16,12240.93967,20.56,13.95,0.0,4434.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,59.0
45,Alto Malcantone,2206,3.5,65.89834337349397,78.22750548646671,1.227176220806794,0.3211411850768105,0.0117044623262618,0.0,0.1068032187271397,0.5603511338697879,47.9133335113525,5628.052128,4.5,1218.6,313.0,12034.9,29.101,0.1497005988023952,0.1497005988023952,0.7005988023952096,167.0,0.0235602094240837,0.3115183246073298,0.0235602094240837,0.0013089005235602,0.4175392670157068,0.0091623036649214,0.0013089005235602,0.2120418848167539,0.4885245901639344,0.2590163934426229,0.0010928961748633,0.1912568306010929,0.0021857923497267,0.0579234972677595,201.953332519531,624.0,1377,22.8,59.1,18.1,25.35,0.0,4.52,6.82,0.0,1044.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,22.0
46,Altstätten,3946,13.6,62.48203805797617,189.0884865049539,1.958392301160487,0.4254052265960966,0.0838570956003969,0.0236520013231888,0.0944426066821038,0.3726430697982137,62.847222328186,0.0,74.9,28208.8,35042.0,65394.2,24.171333,0.0471881959910913,0.3637249443207127,0.589086859688196,7184.0,0.1122419307938354,0.0122128525734225,0.1797034021517883,0.0398371619656877,0.3498109915673161,0.0415818551904623,0.0817097993602791,0.1829020063972085,0.6022191400832178,0.0116504854368932,0.0748959778085991,0.2113730929264909,0.0202496532593619,0.0796116504854368,185.930557250977,5198.0,12046,18.4,60.9,20.7,166.94,108529.992,121.16,65.64,10000.0,19281.74,0.0,0.0,0.0,0.0,0.0,0.0,130.6,0.0,90.0,0.0,2.2,159.0
47,Amden,4762,3.2,62.691762854144805,112.57271364317842,1.7310679611650486,0.4640555280118988,0.0485870104115022,0.0480912245909767,0.1457610312345067,0.2935052057511155,22.8500001907349,0.0,10.1,3001.0,0.0,13669.6,22.757242,0.2379182156133829,0.104089219330855,0.6579925650557621,538.0,0.0638977635782747,0.0851970181043663,0.0010649627263045,0.0255591054313099,0.463258785942492,0.0063897763578274,0.0436634717784877,0.3109691160809372,0.4937917860553963,0.0764087870105062,0.0382043935052531,0.1852913085004775,0.0038204393505253,0.2024832855778414,254.586666870117,847.0,1865,26.1,56.7,17.2,39.03,0.0,14.18,57.53,0.0,2071.9,0.0,0.0,10.0,80.0,6.5,0.0,1580.0,0.0,0.0,0.0,1.3,12.0
48,Amlikon-Bissegg,1446,8.5,55.939068100358426,204.81217750258,1.398076923076923,0.4794238683127572,0.147119341563786,0.0082304526748971,0.0555555555555555,0.3096707818930041,59.0777778625488,1694.599605,7.6,2079.1,1233.0,7050.3,21.026667,0.293069306930693,0.2554455445544554,0.4514851485148515,505.0,0.083743842364532,0.041871921182266,0.0098522167487684,0.0295566502463054,0.4802955665024631,0.0073891625615763,0.0344827586206896,0.312807881773399,0.5073260073260073,0.0311355311355311,0.0219780219780219,0.3479853479853479,0.0036630036630036,0.0879120879120879,201.144444783529,566.0,1354,16.9,64.6,18.6,35.9,30652.35263,49.92,20.74,0.0,10917.04,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,26.0
49,Ammerswil,319,9.1,46.49230769230769,149.61082474226805,1.3669354838709675,0.3717948717948718,0.0051282051282051,0.0128205128205128,0.0846153846153846,0.5256410256410257,64.0286016678871,24576.40341,3.0,435.8,0.0,3860.9,22.776266,0.3790849673202614,0.2091503267973856,0.4117647058823529,153.0,0.037037037037037,0.0987654320987654,0.0,0.0061728395061728,0.5617283950617284,0.0,0.0555555555555555,0.2407407407407407,0.4563492063492063,0.0595238095238095,0.0119047619047619,0.4126984126984127,0.0119047619047619,0.0476190476190476,198.34077563239,289.0,735,14.0,62.3,23.7,8.33,15881.00968,1.05,7.3,0.0,4289.58,270.2,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,19.0
50,Amriswil,1902,20.5,57.04949622166247,194.6383755418663,2.683754512635379,0.4038847957133288,0.0783657066309444,0.0178611297164545,0.1719133735208751,0.3279749944183969,57.8066673278809,106856.0561,70.3,25495.7,9443.0,76821.0,29.59,0.0345568783068783,0.3115079365079365,0.6539351851851852,6048.0,0.0367161716171617,0.0276402640264026,0.3605610561056105,0.0255775577557755,0.4228547854785479,0.0049504950495049,0.0292904290429042,0.0924092409240924,0.703920220082531,0.0226960110041265,0.0240715268225584,0.2224896836313617,0.0010316368638239,0.0257909215955983,199.639999389648,5984.0,14272,16.9,62.4,20.7,144.58,0.0,94.15,32.13,0.0,10266.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,141.0
51,Amsoldingen,471,7.4,59.55569948186528,130.31136363636364,1.6075471698113208,0.3905191873589165,0.1218961625282167,0.0361173814898419,0.1422121896162528,0.309255079006772,62.1670027663064,50.612326,3.7,1056.5,0.0,3741.3,22.541594,0.2983870967741935,0.1935483870967742,0.5080645161290323,124.0,0.0788381742738589,0.0373443983402489,0.0456431535269709,0.0124481327800829,0.5767634854771784,0.0041493775933609,0.0,0.2448132780082987,0.7174721189591078,0.0334572490706319,0.0,0.1858736059479553,0.0037174721189591,0.0594795539033457,204.319229886693,351.0,760,22.8,57.4,19.9,8.79,0.0,12.19,6.66,0.0,843.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
52,Andeer,4630,2.3,65.50227272727273,142.51965065502182,1.7877358490566038,0.1285403050108932,0.1263616557734204,0.0043572984749455,0.2527233115468409,0.4880174291938998,10.6121210974048,0.0,6.8,2915.7,0.0,6485.7,10.569333,0.0623655913978494,0.2021505376344086,0.7354838709677419,465.0,0.0308988764044943,0.1404494382022472,0.0,0.1544943820224719,0.1741573033707865,0.0028089887640449,0.0112359550561797,0.4859550561797753,0.2031963470319634,0.1073059360730593,0.0091324200913242,0.3470319634703196,0.0,0.3333333333333333,286.5,412.0,915,27.4,52.8,19.9,14.42,95837.12224,1.47,15.97,0.0,872.42,0.0,0.0,1420.0,0.0,34.4,0.0,0.0,0.0,0.0,0.0,2.0,11.0
53,Andelfingen,1699,15.8,55.92462779156328,175.7366914710933,1.5927021696252466,0.3903954802259887,0.0966101694915254,0.0502824858757062,0.0909604519774011,0.3717514124293785,66.408332824707,38994.62579,25.4,7497.8,5362.0,20650.3,0.0,0.0361057382333978,0.4332688588007737,0.5306254029658285,1551.0,0.0013054830287206,0.1475195822454308,0.0078328981723237,0.031331592689295,0.4934725848563969,0.0117493472584856,0.1318537859007832,0.1749347258485639,0.4453049370764763,0.1074540174249758,0.0977734753146176,0.2913843175217812,0.0009680542110358,0.0571151984511132,195.241664886475,919.0,3430,19.4,57.2,23.4,45.24,54305.02831,16.91,64.94,5600.0,3228.92,50.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,41.0
54,Andermatt,6226,1.5,60.61041189931351,211.82948294829484,4.813063063063063,0.5608695652173913,0.0793478260869565,0.008695652173913,0.2282608695652173,0.1228260869565217,0.407843140337397,48958.44004,18.4,8365.2,535.0,12916.9,31.054667,0.0318991097922848,0.1016320474777448,0.8664688427299704,1348.0,0.0024509803921568,0.0514705882352941,0.0,0.0073529411764705,0.6200980392156863,0.0049019607843137,0.2598039215686274,0.0539215686274509,0.5723404255319149,0.0446808510638297,0.2127659574468085,0.1425531914893617,0.0191489361702127,0.0085106382978723,324.792153751149,711.0,1539,24.1,62.0,13.9,32.45,890.3399048,15.15,3.56,1400.0,25.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,1.9,15.0
55,Andwil (SG),631,11.9,51.74796274738068,190.7027027027027,1.6885245901639343,0.3337041156840934,0.0767519466073414,0.0700778642936596,0.1034482758620689,0.4160177975528364,37.1666679382324,0.0,7.3,1867.6,4845.0,10077.2,40.514668,0.1550522648083623,0.5278745644599303,0.3170731707317073,574.0,0.0673316708229426,0.0399002493765586,0.0,0.0573566084788029,0.6334164588528678,0.0299251870324189,0.0224438902743142,0.1496259351620947,0.5160142348754448,0.0284697508896797,0.0177935943060498,0.3790035587188612,0.0160142348754448,0.0427046263345195,213.800003051758,762.0,2087,16.4,57.3,26.3,26.51,17206.72544,29.54,9.26,0.0,3554.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0
56,Anières,877,31.2,46.94058935361217,129.29808568824066,1.5376486129458389,0.3194570135746606,0.0298642533936651,0.0009049773755656,0.0796380090497737,0.5701357466063348,77.0148808777516,92886.84193,9.1,2636.8,0.0,13493.4,23.836697,0.1165501165501165,0.0675990675990676,0.8158508158508159,429.0,0.0149700598802395,0.0553892215568862,0.4925149700598802,0.0269461077844311,0.3952095808383233,0.0059880239520958,0.0,0.0089820359281437,0.7709424083769634,0.0484293193717277,0.0,0.1649214659685864,0.0013089005235602,0.0143979057591623,183.795053160009,750.0,2441,17.1,58.8,24.2,22.13,0.0,5.57,3.26,0.0,959.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,45.0
57,Anniviers,24337,1.8,52.31293202764977,68.01891758512913,1.8033740546829555,0.449952335557674,0.0165236733396885,0.0233555767397521,0.1266285351128058,0.3835398792500794,3.96865667758593,0.0,20.7,7992.8,1996.0,46333.6,28.075333,0.0745874587458746,0.1689768976897689,0.7564356435643564,1515.0,0.0067401960784313,0.4724264705882353,0.0042892156862745,0.0042892156862745,0.2861519607843137,0.0147058823529411,0.0021446078431372,0.2092524509803921,0.3175792507204611,0.4299711815561959,0.001729106628242,0.0899135446685878,0.0100864553314121,0.1507204610951008,326.603483285477,1325.0,2729,24.5,57.6,17.9,89.87,0.0,12.01,40.86,2000.0,1253.43,0.0,0.0,0.0,1800.0,660.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0
58,Anwil,395,8.1,53.949101796407184,185.3154761904762,1.53125,0.0595238095238095,0.1666666666666666,0.0,0.1547619047619047,0.6190476190476191,46.7448496088434,1186.65968,2.0,893.0,0.0,3485.7,21.9552,0.4188034188034188,0.0341880341880341,0.5470085470085471,117.0,0.0119047619047619,0.0238095238095238,0.0,0.2559523809523809,0.2857142857142857,0.0,0.3392857142857143,0.0833333333333333,0.369047619047619,0.0238095238095238,0.3392857142857143,0.2678571428571428,0.0,0.0,205.60669435558,225.0,527,16.6,61.3,22.1,8.53,0.0,11.23,5.45,400.0,847.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,17.0
59,Appenzell,1688,11.6,63.2227098189797,225.6941241076332,2.0543933054393304,0.094251683065769,0.1993785603314345,0.0595546349041947,0.2320041429311237,0.4148109787674779,30.5250000953674,0.0,47.1,17852.7,22559.0,30327.0,24.19275,0.0373969997887175,0.3274878512571307,0.6351151489541517,4733.0,0.0007530120481927,0.0587349397590361,0.0941265060240963,0.0045180722891566,0.598644578313253,0.0045180722891566,0.0278614457831325,0.2108433734939759,0.5839909808342728,0.0439684329199549,0.0208568207440811,0.2576099210822999,0.0016910935738444,0.0918827508455467,227.350002288818,2494.0,5854,20.8,60.9,18.2,71.28,86753.85756,79.09,41.32,8100.0,5949.35,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,110.0,0.0,3.0,172.0
60,Aranno,259,7.8,66.75840978593273,83.99395770392749,1.154867256637168,0.3253012048192771,0.0060240963855421,0.0,0.0903614457831325,0.5783132530120482,61.0335645448895,0.0,1.2,242.8,0.0,2350.9,29.101,0.3695652173913043,0.0217391304347826,0.6086956521739131,46.0,0.0170454545454545,0.1477272727272727,0.0056818181818181,0.0,0.6534090909090909,0.0113636363636363,0.0,0.1647727272727272,0.6394230769230769,0.125,0.0,0.1682692307692307,0.0096153846153846,0.0576923076923076,194.159933576052,156.0,356,17.6,61.2,21.3,5.16,0.0,0.46,1.03,0.0,208.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,7.0
61,Arbaz,1917,5.1,39.31407942238267,84.21837228041902,1.298435619735259,0.2776886035313001,0.0128410914927768,0.0016051364365971,0.1067415730337078,0.601123595505618,25.986666495353,0.0,5.6,1218.0,0.0,11624.6,28.075333,0.1186440677966101,0.1242937853107344,0.7570621468926554,177.0,0.17357910906298,0.3164362519201228,0.0046082949308755,0.0384024577572964,0.3486943164362519,0.0291858678955453,0.0,0.0890937019969278,0.2872467222884386,0.2455303933253873,0.0,0.399284862932062,0.0131108462455303,0.0548271752085816,266.179998779297,582.0,1382,24.4,58.1,17.4,29.13,0.0,1.66,7.98,0.0,1481.31,0.0,0.0,0.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0,3.5,33.0
62,Arbedo-Castione,2139,9.8,50.0583634175692,173.56792237442923,2.4380305602716468,0.3461756373937677,0.0203966005665722,0.0,0.2084985835694051,0.4249291784702549,28.3333336370332,852517.1583,35.6,8376.7,4435.0,27236.1,20.696667,0.0101046553590761,0.2035366293756766,0.7863587152652473,2771.0,0.0260770975056689,0.1995464852607709,0.0192743764172335,0.0022675736961451,0.6972789115646258,0.0022675736961451,0.0022675736961451,0.0510204081632653,0.5475189234650967,0.1471825063078217,0.0016820857863751,0.280067283431455,0.0016820857863751,0.0218671152228763,236.299998692104,2287.0,5042,18.7,62.5,18.8,54.32,42746.30332,10.76,9.87,0.0,3514.62,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.2,39.0
63,Arboldswil,347,6.4,52.75877192982456,136.99559471365637,1.2374429223744292,0.0526315789473684,0.1096491228070175,0.0,0.1008771929824561,0.7368421052631579,48.2333335876465,680.585175,2.3,696.8,0.0,3476.3,21.9552,0.1976744186046511,0.0930232558139534,0.7093023255813954,86.0,0.0307017543859649,0.0526315789473684,0.0043859649122807,0.3552631578947368,0.3903508771929824,0.0,0.0,0.1666666666666666,0.5570175438596491,0.0526315789473684,0.0,0.3859649122807017,0.0,0.0043859649122807,206.866661071777,237.0,581,22.6,57.2,20.2,6.92,22177.50303,1.21,6.84,400.0,460.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.0
64,Arbon,605,61.2,60.584395973154365,269.7292782855342,3.6311410459587954,0.2630272952853598,0.0772332506203473,0.0049627791563275,0.282258064516129,0.3725186104218362,61.7755001805248,64860.54645,72.0,31071.4,13326.0,84182.7,20.768639,0.0050451001375936,0.3320593181470723,0.662895581715334,6541.0,0.0192055870798777,0.0357922304670449,0.2885202968136185,0.0270624181580096,0.4927979048450458,0.0082933216935835,0.0912265386294194,0.0371017023134002,0.6807476635514018,0.0302803738317757,0.0710280373831775,0.1925233644859813,0.0048598130841121,0.0205607476635514,191.988251901634,6964.0,15177,20.3,60.6,19.1,120.12,0.0,36.68,16.48,0.0,12627.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,147.0
65,Arch,638,16.1,51.27126288659794,143.26771653543307,1.7109375,0.4163860830527497,0.0718294051627385,0.0269360269360269,0.1111111111111111,0.3737373737373737,66.716667175293,0.0,9.6,2287.7,2685.0,9361.7,33.978333,0.0529914529914529,0.5743589743589743,0.3726495726495726,585.0,0.0147679324894514,0.0654008438818565,0.2383966244725738,0.0,0.5421940928270043,0.0210970464135021,0.0021097046413502,0.1160337552742616,0.7934990439770554,0.0592734225621414,0.0019120458891013,0.1223709369024856,0.0038240917782026,0.0191204588910133,198.683334350586,733.0,1708,20.7,59.0,20.3,20.6,0.0,8.55,11.85,0.0,722.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,14.0
